tweet_id,airline_sentiment,negativereason,airline,name,text,tweet_created,tweet_location
568809617087696897,negative,Customer Service Issue,United,dlm_3,Review:  that link is not helpful as it does not put me In touch with management,2015-02-20 08:29:15 -0800,Global
568809558786899968,positive,,United,ticopilot,"Review:  as u might imagine, this former pilot was particularly touched by the gesture. Please let the FO know #keepingtraditionsalive",2015-02-20 08:29:01 -0800,"Washington, DC - USA"
568808975828955136,negative,Customer Service Issue,United,a_a_ron_cbus,"Review:  Delayed CMH to ORD. Ran to gate 1 min b4 connection -door closed no one around. Ignored by 1st agent, 2nd super rude. #thanksunited",2015-02-20 08:26:42 -0800,
568808470536962048,negative,Can't Tell,United,ZachHonig,"Review:  @upgrd I guess the Kit Kat looks tasty... not going near that ""sandwich.""",2015-02-20 08:24:41 -0800,"New York, New York"
568807928154558464,negative,Late Flight,United,MattFrederick00,Review: : Worse - headed to LaGuardia (delayed).  Why is the tray table the size of a mouse pad and the overhead the size on my pocket?,2015-02-20 08:22:32 -0800,
568807894264578048,negative,Bad Flight,United,globalnearshore,Review:  now 1558 from IAH to EWR has broken entertainment system and no WiFi despite info on app: http://t.co/FY6f9rZB9k,2015-02-20 08:22:24 -0800,"Off: NYC, Home: Hoboken, NJ"
568807747661266945,negative,Customer Service Issue,United,caitlingshaw,Review:  your customer service is terrible,2015-02-20 08:21:49 -0800,"Columbus, Ohio"
568807231396802560,neutral,,United,jbone3353,Review:  done,2015-02-20 08:19:46 -0800,
568806237804109825,negative,Can't Tell,United,riad_otoum,Review:  please send help ASAP to @KathrynSotelo on flight 5957 to Chicago seat 9c #Airlines http://t.co/9sKrLyrZ1O,2015-02-20 08:15:49 -0800,"Louisville, KY"
568806138973540352,negative,Customer Service Issue,United,techartistsorg,"Review:  define ""appreciate"". I doubt the worst major airline in the USA acts on much feedback.",2015-02-20 08:15:26 -0800,"Portland, OR"
568806118660673536,negative,Can't Tell,United,katieclaytonn,"Review:  yea, a refund. Your airline ruined our trip.",2015-02-20 08:15:21 -0800,
568806035294695424,positive,,United,MrsHeyGil,Review:  just sent - thank you!,2015-02-20 08:15:01 -0800,"Obersulzbach, Germany"
568805751386288128,negative,Customer Service Issue,United,thejoemadison,Review:  that's wonderful. unfortunately doesn't help on this 4 hr flight between to major U.S. cities. #disappointed,2015-02-20 08:13:53 -0800,"Chicago, IL "
568805571647942656,negative,Late Flight,United,caitlingshaw,"Review:  thanks for delaying our flight for an hour, missing our connecting flight and terrible customer service. #neveragain #vacation",2015-02-20 08:13:10 -0800,"Columbus, Ohio"
568805448696115200,negative,Cancelled Flight,United,syncros,"Review:  Got rebooked on AA.  One question though, do you automatically refund the check baggage fees for flight that was Cancelled Flightled?",2015-02-20 08:12:41 -0800,Toronto
568805444761681921,negative,Customer Service Issue,United,josephpwilson,Review:  It is all good -- your 1K team has been nothing short of amazing with everything.,2015-02-20 08:12:40 -0800,"San Francisco, CA"
568804253151731712,negative,Bad Flight,United,blastedgtl,Review:  new flight has me at the window. Kind of ticked off. I pick aisle seats only because I hate window seats. #annoyed #EpicFail,2015-02-20 08:07:56 -0800,
568804026789138433,positive,,United,jonatzzValdez,Review:  good fly!! #United #businessFirst,2015-02-20 08:07:02 -0800,Mexico
568803679018491904,negative,Late Flight,United,josephpwilson,.Review:  Nope - had to rebook through Houston so I could get to Amarillo before 11pm. Stuck in SFO for four hours.,2015-02-20 08:05:39 -0800,"San Francisco, CA"
568803598638796800,positive,,United,globalnearshore,"Review:  thanks, i made it.",2015-02-20 08:05:20 -0800,"Off: NYC, Home: Hoboken, NJ"
568803260569690112,neutral,,United,dlm_3,Review:  past,2015-02-20 08:03:59 -0800,Global
568803231335387137,positive,,United,BlainPlanes,Review:  Thanks! Just DMed HN.,2015-02-20 08:03:52 -0800,Kalamazoo & Chicago
568803218488033282,negative,Customer Service Issue,United,Selcukatli,Review:  is a money sucking airline with terrible terrible customer service,2015-02-20 08:03:49 -0800,San Francisco
568803061361025024,negative,Customer Service Issue,United,MattFrederick00,Review:  - are you aware your airbus fleet sucks?  I'd rather fly a C-130 full of rubber dog shit.,2015-02-20 08:03:12 -0800,
568803013487276033,neutral,,United,ThePappaShacks,Review:  Will you be issuing an exception policy for Denver for this weekend?,2015-02-20 08:03:00 -0800,Denver
568802906280845312,neutral,,United,jbone3353,"Review:  I need a breakdown of what the ""international surcharge"" on my flights cover. Please help",2015-02-20 08:02:35 -0800,
568802044309430272,negative,Customer Service Issue,United,MattRockman1,Review:  https://t.co/jpd7NsGRT7. Fyi your staff are telling customers to try other carriers,2015-02-20 07:59:09 -0800,
568802013196242944,negative,Can't Tell,United,katieclaytonn,Review:  couldn't have possibly messed up our trip anymore than they did. Thanks for being such a terrible airline. #disappointed,2015-02-20 07:59:02 -0800,
568801885567606784,negative,Bad Flight,United,thejoemadison,Review:  no wifi on #ua688 #SF to #Chicago? 2015. That's all. Ps: This tech intro video is a joke. #EpicFail,2015-02-20 07:58:32 -0800,"Chicago, IL "
568801561377439744,neutral,,United,Easy_E_,Review:  flight #1051 on 2/23. Thx,2015-02-20 07:57:14 -0800,Tri State NY area...
568801535662166016,neutral,,United,tjny753,Review:  Based on suggestions from other passengers I have a rental car on standby for 11:30.  One way or another will be leaving then.,2015-02-20 07:57:08 -0800,"Elmira, NY"
568801442770743296,negative,Lost Luggage,United,JackieSken,Review:  Thanks for the reply. The box is not mine and I'm not missing one. It was added to my bag ....,2015-02-20 07:56:46 -0800,"Ottawa, ON"
568801277984944128,negative,Bad Flight,United,bmbhawk,Review:  no wifi on flight ua688. SF to ORD. Really?  Wow,2015-02-20 07:56:07 -0800,
568801276416401408,neutral,,United,ExterionMediaNI,Review:  gives Belfast a #Hug with the new unmissable #BusHug format #impact #busads #thinkbus @BelfastAirport http://t.co/AvbdstJUJS,2015-02-20 07:56:06 -0800,Northern Ireland
568800974632050688,negative,Can't Tell,United,SLrnS,Review:  is the worst http://t.co/27aitZl6nd,2015-02-20 07:54:54 -0800,"New York, NY"
568800389903962112,negative,Cancelled Flight,United,Azraellius,Review:  haha and you have to clean a plane that was held overnight in a hangar. Sounds lovely. Also don't lie on screensand say it's weather,2015-02-20 07:52:35 -0800,"Orlando, FL"
568797966489690112,negative,Late Flight,United,Azraellius,Review:  no because you will charge me or delay me further. United 1612 still waiting.,2015-02-20 07:42:57 -0800,"Orlando, FL"
568797800743313408,neutral,,United,derwiki,"Review:  @Adam_Karren @zj76 how did you save the $200 on checked snowboard? Trying to check in this morning, website wants $200! (prem.gold)",2015-02-20 07:42:18 -0800,san francisco
568797413529538562,neutral,,United,MrsHeyGil,"Review:  traveling from FRA thru IAD to MCO tomorrow, concerned abt IAD weather. Can't change until advisory issued? Any advice?",2015-02-20 07:40:45 -0800,"Obersulzbach, Germany"
568797401772892161,negative,Flight Attendant Complaints,United,sbellfi4,Review:  I did and then she made me feel guilty because it was economy plus and I didn't pay for the extra leg room,2015-02-20 07:40:42 -0800,"Ottawa, ON"
568796113081376768,negative,Cancelled Flight,United,blastedgtl,Review:  my flight Cancelled Flightled new flight 5012 hopefully will not.,2015-02-20 07:35:35 -0800,
568795875612463104,negative,Cancelled Flight,United,blastedgtl,Review:  #4781 Cancelled Flightled. #5102newflight I will be upset if this one Cancelled Flights too. I could have rented a car if they would have been honest.,2015-02-20 07:34:39 -0800,
568795791445209088,positive,,United,LuxuryFred,Review:  enjoyed #heathrow lounge so much i almost missed my @airnzusa flight!,2015-02-20 07:34:19 -0800,In First Class
568795451341856768,positive,,United,Easy_E_,"Review:  Hi, flight 1051. If I try and book a new one way,  flight departure shows up as 3:55pm which seems accurate.",2015-02-20 07:32:57 -0800,Tri State NY area...
568795018816675841,negative,Late Flight,United,Azraellius,Review:  Stuck in. ORD because United can't find their airplane. Lol. #upset terminal right now.,2015-02-20 07:31:14 -0800,"Orlando, FL"
568793902267936769,neutral,,United,Sinatra1979,Review:  Who can I contact about requesting a charity donation? #ThankYou,2015-02-20 07:26:48 -0800,Ohio (by way of Nebraska)
568793432900177920,negative,Flight Attendant Complaints,United,tjny753,Review:  WTH be honest with your customers.  This better be the last change or we are driving home.  Has our plane left or not!,2015-02-20 07:24:56 -0800,"Elmira, NY"
568793043664560128,negative,Flight Booking Problems,United,Amybabic,Review:  2nd time in a row  I've been over charged by 100's of $$ on my plane ticket WHY? #united I shouldn't have to check my CC everytime,2015-02-20 07:23:23 -0800,"New York, Ny"
568790336954175488,neutral,,United,dlm_3,Review:  I need a customer service manager to contact me please,2015-02-20 07:12:38 -0800,Global
568789500727570432,negative,Late Flight,United,tjny753,Review:  Is flight 5001 really going to leave Newark today?  If not tell us now and I will rent a car.  I do not want to end up stranded.,2015-02-20 07:09:19 -0800,"Elmira, NY"
568788947859607552,negative,Can't Tell,United,JeremyHuts,.Review:  thanks for the reply. I saw that but it's not particularly helpful to a hungry vegetarian not flying those specific flights. SHRUG.,2015-02-20 07:07:07 -0800,"Boston, MA"
568788152955092992,negative,Customer Service Issue,United,dnr_pr,Review:  so funny that my boarding pass said PRIORITY a because clearly I am not a priority to this airline,2015-02-20 07:03:57 -0800,NYC
568787999036583936,negative,Customer Service Issue,United,dnr_pr,Review:  I'm sure you will offer me nothing for the inconvenience you have put me through TWICE this month. Tweets don't cut it,2015-02-20 07:03:21 -0800,NYC
568787202341081088,negative,Late Flight,United,Eileen429,Review:  or you'll Cancelled Flight my flight like you just did,2015-02-20 07:00:11 -0800,"Red Bank, NJ"
568787022472740864,negative,Can't Tell,United,dnr_pr,Review:  screwing me over twice in one month. Learned my lesson. We are through.,2015-02-20 06:59:28 -0800,NYC
568786817404817408,negative,Lost Luggage,United,dnr_pr,Review:  what's the point of offering a free checked bag of you lose it?,2015-02-20 06:58:39 -0800,NYC
568786811381616641,neutral,,United,bakedstove,"Review:  Will do, cheers",2015-02-20 06:58:38 -0800,"Boston, Massachusetts"
568786745715757056,positive,,United,georgev27,Review:  Please send me the link/email to formally compliment Irene in SLC on some of the best customer service ever. #PaxEx,2015-02-20 06:58:22 -0800,"Lehigh Valley, PA"
568786206932250624,positive,,United,Gouwerijn,Review:  thnx ^LO :-),2015-02-20 06:56:13 -0800,Alphen aan den Rijn
568786035053760512,neutral,,United,lskingdavis,"Review:  yes. Houston Int'l, Bush.",2015-02-20 06:55:32 -0800,
568784261064622080,neutral,,United,Easy_E_,Review:  Hi. My 2/23 flight from CUN-EWR shows a departure of 2:55pm on my United app.  Can you confirm?  Doesn't look correct.  Thanks.,2015-02-20 06:48:29 -0800,Tri State NY area...
568782924302065665,negative,Cancelled Flight,United,tennesseejc,"Review:  flight from vegas to houston Cancelled Flighted this morning ""due to operation"" what does this mean!???? Thank god I woke up early today!",2015-02-20 06:43:11 -0800,"las vegas/nashville, TN"
568782405965713408,neutral,,United,KristinMcNeil,Review:  Will do! Thanks!,2015-02-20 06:41:07 -0800,"Minnesota, USA"
568781213651087361,negative,Flight Attendant Complaints,United,CristineKao,Review:  education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,2015-02-20 06:36:23 -0800,"Chicago, IL"
568780030538420225,negative,Lost Luggage,United,JackieSken,Review:  Item (not mine) mysteriously ended up in my checked bag after a #EWR to #YOW flight.  Missing a black box? http://t.co/SJQEmDtQmA,2015-02-20 06:31:41 -0800,"Ottawa, ON"
568779794902614016,negative,Cancelled Flight,United,blastedgtl,Review:  My guess:flight is going to be Cancelled Flightled because there are 16 empty seats and those who confirmed are not important. #frustrated,2015-02-20 06:30:45 -0800,
568778986567933952,negative,Customer Service Issue,United,cleskowitz,"Review:  instead of making  seats smaller/thinner so u can jam more people on a flight,u should concentrate on maint &amp; happy customers",2015-02-20 06:27:32 -0800,Phila. PA
568778028773347329,negative,Customer Service Issue,United,jefftang1975,Review:  I need assistance with pulling your agents' heads out of their asses,2015-02-20 06:23:44 -0800,
